address,admin_name,external_id,facility_name,latitude,longitude,manager,operation_status,phone
충청남도 아산시 배방읍 장재리1954,충청남도 아산시,,충청남도 아산시 배방읍 장재리1954,36.796041,127.089793,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 장재리 597,충청남도 아산시,,충청남도 아산시 배방읍 장재리 597,36.792636,127.088205,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 장재리1213,충청남도 아산시,,충청남도 아산시 배방읍 장재리1213,36.792903,127.093168,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 신흥리 64-1,충청남도 아산시,,충청남도 아산시 배방읍 신흥리 64-1,36.755417,127.032687,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 공수리641,충청남도 아산시,,충청남도 아산시 배방읍 공수리641,36.771691,127.053443,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리362-4,충청남도 아산시,,충청남도 아산시 배방읍 북수리362-4,36.774052,127.075209,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 장재리373,충청남도 아산시,,충청남도 아산시 배방읍 장재리373,36.796069,127.105113,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 장재리350-1,충청남도 아산시,,충청남도 아산시 배방읍 장재리350-1,36.796964,127.102931,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 장재리2024,충청남도 아산시,,충청남도 아산시 배방읍 장재리2024,36.793977,127.107087,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수로25번길 33,충청남도 아산시,,충청남도 아산시 배방읍 북수로25번길 33,36.77267738,127.061937,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 배방로 58-34,충청남도 아산시,,충청남도 아산시 배방읍 배방로 58-34,36.7714884,127.0514464,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 배방로 58-36,충청남도 아산시,,충청남도 아산시 배방읍 배방로 58-36,36.77147938,127.051452,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수로25번길 20,충청남도 아산시,,충청남도 아산시 배방읍 북수로25번길 20,36.77227592,127.0628161,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수로25번길 7,충청남도 아산시,,충청남도 아산시 배방읍 북수로25번길 7,36.7720547,127.0636532,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 신창면 순천향로15번길 8,충청남도 아산시,,충청남도 아산시 신창면 순천향로15번길 8,36.7745133,126.9337012,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 영인면 아산호로496번길 78,충청남도 아산시,,충청남도 아산시 영인면 아산호로496번길 78,36.8984136,126.966748,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 영인면 구성리 1102,충청남도 아산시,,충청남도 아산시 영인면 구성리 1102,36.895421,126.969501,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 영인면 토정로476번길 475-14,충청남도 아산시,,충청남도 아산시 영인면 토정로476번길 475-14,36.89798426,126.9702459,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온천동 833,충청남도 아산시,,충청남도 아산시 온천동 833,36.778167,,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온천동 99-1,충청남도 아산시,,충청남도 아산시 온천동 99-1,36.78334917,127.0026551,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온천동 283,충청남도 아산시,,충청남도 아산시 온천동 283,36.777874,127.004672,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온천동 578,충청남도 아산시,,충청남도 아산시 온천동 578,,126.999347,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온화로29번길 6,충청남도 아산시,,충청남도 아산시 온화로29번길 6,36.77807767,127.0008065,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 어의정로17번길 8,충청남도 아산시,,충청남도 아산시 어의정로17번길 8,36.77685214,126.9982861,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 어의정로31번길 5,충청남도 아산시,,충청남도 아산시 어의정로31번길 5,36.77618533,126.9995743,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 권곡동 443-144,충청남도 아산시,,충청남도 아산시 권곡동 443-144,36.790032,127.005665,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 번영로234번길 52,충청남도 아산시,,충청남도 아산시 번영로234번길 52,36.77890091,127.0170824,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 실옥동 191-27,충청남도 아산시,,충청남도 아산시 실옥동 191-27,36.788272,126.987008,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 실옥동 187-8,충청남도 아산시,,충청남도 아산시 실옥동 187-8,36.787766,126.988112,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온화로65번길 5,충청남도 아산시,,충청남도 아산시 온화로65번길 5,36.7772576,127.0037638,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 용화동 372-23,충청남도 아산시,,충청남도 아산시 용화동 372-23,36.773259,126.993509,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 용화동 59-73,충청남도 아산시,,충청남도 아산시 용화동 59-73,36.77651411,127.0053545,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 어의정로65번길 23-12,충청남도 아산시,,충청남도 아산시 어의정로65번길 23-12,36.77706837,127.0034278,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 풍기동 240-25,충청남도 아산시,,충청남도 아산시 풍기동 240-25,36.772541,127.016136,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 인주면 인주산단로 23-160,충청남도 아산시,,충청남도 아산시 인주면 인주산단로 23-160,36.8789905,126.910311,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 인주면 걸매리491,충청남도 아산시,,충청남도 아산시 인주면 걸매리491,36.873876,126.890866,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 도고면 신유리74-1,충청남도 아산시,,충청남도 아산시 도고면 신유리74-1,36.736828,,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 둔포리471-2,충청남도 아산시,,충청남도 아산시 둔포면 둔포리471-2,36.9290149,127.040227,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 신항리768-2,충청남도 아산시,,충청남도 아산시 둔포면 신항리768-2,36.896427,127.032525,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 송용리101-1,충청남도 아산시,,충청남도 아산시 둔포면 송용리101-1,36.926824,127.033766,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 장재리1795,충청남도 아산시,,충청남도 아산시 배방읍 장재리1795,36.789196,127.108352,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온화로 39,충청남도 아산시,,충청남도 아산시 온화로 39,36.777311,127.0013218,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 용화동 710,충청남도 아산시,,충청남도 아산시 용화동 710,36.772746,126.996171,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온중로 36,충청남도 아산시,,충청남도 아산시 온중로 36,36.7737432,126.9968188,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 초사동 131-7,충청남도 아산시,,충청남도 아산시 초사동 131-7,36.751587,126.974423,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 초사길 122,충청남도 아산시,,충청남도 아산시 초사길 122,36.751708,126.973717,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 읍내동 141-1,충청남도 아산시,,충청남도 아산시 읍내동 141-1,36.760297,127.018708,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 음봉면 쌍룡리 56-2,충청남도 아산시,,충청남도 아산시 음봉면 쌍룡리 56-2,36.879438,127.074463,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 인주면 인주산단로 23-28,충청남도 아산시,,충청남도 아산시 인주면 인주산단로 23-28,36.87359746,126.8797539,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 인주면 인주로 131,충청남도 아산시,,충청남도 아산시 인주면 인주로 131,36.84357245,126.8795094,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 인주면 금성리 95-8,충청남도 아산시,,충청남도 아산시 인주면 금성리 95-8,36.844331,126.880735,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 인주면 신성리 185-105,충청남도 아산시,,충청남도 아산시 인주면 신성리 185-105,36.875607,126.893867,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 도고면 시전리 198-8,충청남도 아산시,,충청남도 아산시 도고면 시전리 198-8,36.745418,,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 둔포리 280-4,충청남도 아산시,,충청남도 아산시 둔포면 둔포리 280-4,36.927119,127.044814,충청남도 아산시,2020-10-06,041-530-6595
충남 아산시 배방읍 북수리 산 62-3,충청남도 아산시,,충남 아산시 배방읍 북수리 산 62-3,36.770573,127.069867,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리 355-19,충청남도 아산시,,충청남도 아산시 배방읍 북수리 355-19,36.774181,127.077149,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 선장면 군덕리 83-1,충청남도 아산시,,충청남도 아산시 선장면 군덕리 83-1,36.78774706,126.8614586,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 선장면 아산만로 365,충청남도 아산시,,충청남도 아산시 선장면 아산만로 365,36.77642089,126.8621847,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 신창면 남성리 833,충청남도 아산시,,충청남도 아산시 신창면 남성리 833,36.789548,126.952348,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 신창면 순천향로 47-11,충청남도 아산시,,충청남도 아산시 신창면 순천향로 47-11,36.77241016,126.9354504,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온양역길 38,충청남도 아산시,,충청남도 아산시 온양역길 38,36.78156948,126.9978491,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 번영로206번길 13,충청남도 아산시,,충청남도 아산시 번영로206번길 13,36.78327638,127.013152,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 방축동 113-41,충청남도 아산시,,충청남도 아산시 방축동 113-41,36.782072,126.990148,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 번영로43번길 8-7,충청남도 아산시,,충청남도 아산시 번영로43번길 8-7,36.78726449,126.9964177,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온중로 6,충청남도 아산시,,충청남도 아산시 온중로 6,36.7717698,126.9962476,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온중로 60-14,충청남도 아산시,,충청남도 아산시 온중로 60-14,36.7756086,126.9985214,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 탕정면 동산리 478-4,충청남도 아산시,,충청남도 아산시 탕정면 동산리 478-4,36.819527,127.083883,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 탕정면 탕정면로75번길 36,충청남도 아산시,,충청남도 아산시 탕정면 탕정면로75번길 36,36.80114673,127.0645037,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 도고면 기곡리 286,충청남도 아산시,,충청남도 아산시 도고면 기곡리 286,36.763646,,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 도고면 신언리 257-2,충청남도 아산시,,충청남도 아산시 도고면 신언리 257-2,36.771691,126.865285,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 운용길 51,충청남도 아산시,,충청남도 아산시 둔포면 운용길 51,36.93289992,127.0587272,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 배방로 219-39,충청남도 아산시,,충청남도 아산시 배방읍 배방로 219-39,36.77660852,127.0088494,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 아산밸리동로 261,충청남도 아산시,,충청남도 아산시 둔포면 아산밸리동로 261,36.91646669,127.0663822,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리 5,충청남도 아산시,,충청남도 아산시 배방읍 북수리 5,36.776147,127.080783,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 신흥리 264-4,충청남도 아산시,,충청남도 아산시 배방읍 신흥리 264-4,36.749469,127.041311,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 중리 263,충청남도 아산시,,충청남도 아산시 배방읍 중리 263,36.750355,127.040945,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 중리 345-3,충청남도 아산시,,충청남도 아산시 배방읍 중리 345-3,36.749279,127.040932,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리 302-1,충청남도 아산시,,충청남도 아산시 배방읍 북수리 302-1,36.768743,127.078829,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수로25번길 20,충청남도 아산시,,충청남도 아산시 배방읍 북수로25번길 20,36.77230744,127.0628582,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 선장면 군덕리 산4-78,충청남도 아산시,,충청남도 아산시 선장면 군덕리 산4-78,36.788985,126.866994,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 송악면 외암로 460,충청남도 아산시,,충청남도 아산시 송악면 외암로 460,36.69199291,126.9889783,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 송악면 송악로 803,충청남도 아산시,,충청남도 아산시 송악면 송악로 803,36.73272619,127.0095273,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 송악면 송악로 803,충청남도 아산시,,충청남도 아산시 송악면 송악로 803,36.73275998,127.0096057,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 신창면 남성리 119-5,충청남도 아산시,,충청남도 아산시 신창면 남성리 119-5,36.787973,126.957014,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 신창면 오목리 307-5,충청남도 아산시,,충청남도 아산시 신창면 오목리 307-5,36.808344,126.926797,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 염치읍 송곡리 75-1,충청남도 아산시,,충청남도 아산시 염치읍 송곡리 75-1,36.806778,127.016462,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 영인면 토정로 332,충청남도 아산시,,충청남도 아산시 영인면 토정로 332,36.88614329,126.9681864,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 영인면 신화리 273-6,충청남도 아산시,,충청남도 아산시 영인면 신화리 273-6,36.885217,126.968871,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 영인면 토정로 332,충청남도 아산시,,충청남도 아산시 영인면 토정로 332,36.8862063,126.968163,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 영인면 여민루길 17,충청남도 아산시,,충청남도 아산시 영인면 여민루길 17,36.85421705,126.9538721,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 영인면 아산리길 33,충청남도 아산시,,충청남도 아산시 영인면 아산리길 33,36.8550102,126.9544855,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 번영로 113-24,충청남도 아산시,,충청남도 아산시 번영로 113-24,36.7865751,127.0035066,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 청운로84번길 2,충청남도 아산시,,충청남도 아산시 청운로84번길 2,36.782204,127.000425,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 모종동 607,충청남도 아산시,,충청남도 아산시 모종동 607,36.785199,127.013743,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온천대로 1627,충청남도 아산시,,충청남도 아산시 온천대로 1627,36.778797,127.018752,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 삼동로16번길 65,충청남도 아산시,,충청남도 아산시 삼동로16번길 65,36.78038327,127.0173759,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 신동 161-8,충청남도 아산시,,충청남도 아산시 신동 161-8,36.778672,,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 방축동 151-32,충청남도 아산시,,충청남도 아산시 방축동 151-32,36.787305,126.987184,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배미동 239-42,충청남도 아산시,,충청남도 아산시 배미동 239-42,36.787979,126.969365,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 서부북로 993,충청남도 아산시,,충청남도 아산시 서부북로 993,36.789076,126.968753,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 방축동 439-6,충청남도 아산시,,충청남도 아산시 방축동 439-6,36.772786,126.982399,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 점양동 118-9,충청남도 아산시,,충청남도 아산시 점양동 118-9,36.768874,126.970839,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 용화동 427-2,충청남도 아산시,,충청남도 아산시 용화동 427-2,36.771212,126.994355,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 신창면 온천대로 831,충청남도 아산시,,충청남도 아산시 신창면 온천대로 831,36.77742002,126.9348133,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 아산로 17,충청남도 아산시,,충청남도 아산시 아산로 17,36.78409937,126.9989665,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 온천동 760,충청남도 아산시,,충청남도 아산시 온천동 760,,127.002717,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 삼동로 102-10,충청남도 아산시,,충청남도 아산시 삼동로 102-10,36.78873706,127.0138616,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 번영로179번길 45,충청남도 아산시,,충청남도 아산시 번영로179번길 45,36.78927343,127.0119431,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 삼동로 88,충청남도 아산시,,충청남도 아산시 삼동로 88,36.78760631,127.012503,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 문화로 379,충청남도 아산시,,충청남도 아산시 문화로 379,36.77947739,127.0189934,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 번영로216번길 46,충청남도 아산시,,충청남도 아산시 번영로216번길 46,36.78073968,127.0137061,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 모종동 618,충청남도 아산시,,충청남도 아산시 모종동 618,36.784487,127.019439,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 방축로 22,충청남도 아산시,,충청남도 아산시 방축로 22,36.78200156,126.9894528,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 실옥동 178-19,충청남도 아산시,,충청남도 아산시 실옥동 178-19,36.788384,126.992014,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 번영로85번길 30,충청남도 아산시,,충청남도 아산시 번영로85번길 30,36.78913886,126.9993558,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 어의정로 8,충청남도 아산시,,충청남도 아산시 어의정로 8,36.77678451,126.996239,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 도고면 시전리 197-22,충청남도 아산시,,충청남도 아산시 도고면 시전리 197-22,36.745589,126.899176,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 인주면 걸매리1048,충청남도 아산시,,충청남도 아산시 인주면 걸매리1048,36.87313032,126.8789443,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 탕정면 매곡리810,충청남도 아산시,,충청남도 아산시 탕정면 매곡리810,36.792004,127.078751,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 탕정면 매곡리802-2,충청남도 아산시,,충청남도 아산시 탕정면 매곡리802-2,36.79300813,127.0783368,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 탕정면 명암리88,충청남도 아산시,,충청남도 아산시 탕정면 명암리88,36.819622,127.070323,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 탕정면 명암리823,충청남도 아산시,,충청남도 아산시 탕정면 명암리823,36.797307,127.063218,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 도고면 기곡리278-21,충청남도 아산시,,충청남도 아산시 도고면 기곡리278-21,36.762097,126.882151,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 도고면 시전리159,충청남도 아산시,,충청남도 아산시 도고면 시전리159,36.74437311,126.9011967,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 도고면 신언리586,충청남도 아산시,,충청남도 아산시 도고면 신언리586,36.754514,126.864262,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 도고면 신언리 61-6,충청남도 아산시,,충청남도 아산시 도고면 신언리 61-6,36.756992,126.875066,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 도고면 시전리197-7,충청남도 아산시,,충청남도 아산시 도고면 시전리197-7,36.745906,,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 둔포리411-2,충청남도 아산시,,충청남도 아산시 둔포면 둔포리411-2,36.92827443,127.0381867,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 둔포리400-1,충청남도 아산시,,충청남도 아산시 둔포면 둔포리400-1,36.927505,127.039074,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 둔포리321,충청남도 아산시,,충청남도 아산시 둔포면 둔포리321,36.92622928,127.0437386,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 둔포리235,충청남도 아산시,,충청남도 아산시 둔포면 둔포리235,36.92873929,127.0424576,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 석곡리1741,충청남도 아산시,,충청남도 아산시 둔포면 석곡리1741,36.927637,127.057085,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 석곡리1820,충청남도 아산시,,충청남도 아산시 둔포면 석곡리1820,,127.049122,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 산전리324-4,충청남도 아산시,,충청남도 아산시 둔포면 산전리324-4,36.89756998,127.0369681,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 산전리322,충청남도 아산시,,충청남도 아산시 둔포면 산전리322,36.89832712,127.036256,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 신남리233-5,충청남도 아산시,,충청남도 아산시 둔포면 신남리233-5,36.91993868,127.0008417,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리1529,충청남도 아산시,,충청남도 아산시 배방읍 북수리1529,36.77040623,127.0625654,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리1409,충청남도 아산시,,충청남도 아산시 배방읍 북수리1409,36.77503873,127.0730902,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리1315,충청남도 아산시,,충청남도 아산시 배방읍 북수리1315,36.77318348,127.0713691,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리687-14,충청남도 아산시,,충청남도 아산시 배방읍 북수리687-14,36.7720325,127.0710319,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리677-2,충청남도 아산시,,충청남도 아산시 배방읍 북수리677-2,36.771728,,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리169-4,충청남도 아산시,,충청남도 아산시 배방읍 북수리169-4,,127.069096,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 장재리1441,충청남도 아산시,,충청남도 아산시 배방읍 장재리1441,36.78839801,127.0921965,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 공수리746,충청남도 아산시,,충청남도 아산시 배방읍 공수리746,36.77207437,127.0453086,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수리255-5,충청남도 아산시,,충청남도 아산시 배방읍 북수리255-5,36.769771,127.070131,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 배방읍 북수로 80,충청남도 아산시,,충청남도 아산시 배방읍 북수로 80,36.77355553,127.0707869,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 둔포면 둔포리 415-8,충청남도 아산시,,충청남도 아산시 둔포면 둔포리 415-8,36.927442,127.037749,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 음봉면 신수리433,충청남도 아산시,,충청남도 아산시 음봉면 신수리433,36.841028,127.005776,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 음봉면 동암리715,충청남도 아산시,,충청남도 아산시 음봉면 동암리715,36.843545,127.067795,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 음봉면 소동리 7-21,충청남도 아산시,,충청남도 아산시 음봉면 소동리 7-21,36.86949756,127.0564524,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 좌부동 178,충청남도 아산시,,충청남도 아산시 좌부동 178,36.757519,127.023315,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 풍기동 215-23,충청남도 아산시,,충청남도 아산시 풍기동 215-23,36.778802,127.013728,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 용화동 653,충청남도 아산시,,충청남도 아산시 용화동 653,36.77376128,126.9968048,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 용화동 16-64,충청남도 아산시,,충청남도 아산시 용화동 16-64,36.77807705,127.0122018,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 용화동 16-60,충청남도 아산시,,충청남도 아산시 용화동 16-60,36.778924,127.010448,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 용화동 42-51,충청남도 아산시,,충청남도 아산시 용화동 42-51,36.77479302,127.0044554,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 인주면 걸매리997,충청남도 아산시,,충청남도 아산시 인주면 걸매리997,36.880752,126.867201,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 음봉면 덕지리 33-3,충청남도 아산시,,충청남도 아산시 음봉면 덕지리 33-3,36.836216,127.084217,충청남도 아산시,2020-10-06,041-530-6595
충청남도 아산시 음봉면 월랑리703,충청남도 아산시,,충청남도 아산시 음봉면 월랑리703,36.844128,127.073935,충청남도 아산시,2020-10-06,041-530-6595
